cve_id,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status,published_date
CVE-2025-47735,6.9,9.8,3.1,2.9,3.1,mitre,Analyzed,2025-05-09
CVE-2025-47737,6.9,9.8,3.1,2.9,3.1,mitre,Analyzed,2025-05-09
CVE-2025-48751,6.9,9.8,3.1,2.9,3.1,mitre,Analyzed,2025-05-24
CVE-2025-48752,6.9,9.8,3.1,2.9,3.1,mitre,Analyzed,2025-05-24
CVE-2025-48756,6.9,9.8,3.1,2.9,3.1,mitre,Analyzed,2025-05-24
CVE-2024-47821,6.8,2.3,3.1,9.1,3.1,github,Analyzed,2024-10-25
CVE-2024-58266,6.6,9.8,3.1,3.2,3.1,mitre,Analyzed,2025-07-27
CVE-2025-53014,6.1,9.8,3.1,3.7,3.1,github,Modified,2025-07-14
CVE-2025-57807,6.0,9.8,3.1,3.8,3.1,github,Modified,2025-09-05
CVE-2024-38369,5.7,4.3,3.1,10.0,3.1,github,Modified,2024-06-24
CVE-2025-1412,5.7,8.8,3.1,3.1,3.1,mattermost,Analyzed,2025-02-24
CVE-2025-46653,5.7,8.8,3.1,3.1,3.1,mitre,Analyzed,2025-04-26
CVE-2024-42447,5.6,9.8,3.1,4.2,3.1,apache,Modified,2024-08-05
CVE-2024-39887,5.5,9.8,3.1,4.3,3.1,apache,Modified,2024-07-16
CVE-2024-42850,5.5,9.8,3.1,4.3,3.1,mitre,Analyzed,2024-08-16
CVE-2026-33529,5.5,8.8,3.1,3.3,3.1,github,Analyzed,2026-03-26
CVE-2025-31116,5.4,9.8,3.1,4.4,3.1,github,Analyzed,2025-03-31
CVE-2024-53861,5.3,7.5,3.1,2.2,3.1,github,Analyzed,2024-11-29
CVE-2025-32021,5.3,7.5,3.1,2.2,3.1,github,Analyzed,2025-04-15
CVE-2025-47241,5.3,4.0,3.1,9.3,3.1,mitre,Deferred,2025-05-03
CVE-2025-54314,5.1,2.8,3.1,7.9,3.1,mitre.org,Deferred,2025-07-20
CVE-2024-5798,4.9,7.5,3.1,2.6,3.1,hashicorp,Modified,2024-06-12
CVE-2024-47825,4.7,8.7,3.1,4.0,3.1,github,Analyzed,2024-10-21
CVE-2023-53159,4.6,9.1,3.1,4.5,3.1,mitre,Analyzed,2025-07-28
CVE-2024-58261,4.6,7.5,3.1,2.9,3.1,mitre,Analyzed,2025-07-27
CVE-2025-48754,4.6,7.5,3.1,2.9,3.1,mitre,Analyzed,2025-05-24
CVE-2024-34107,4.5,9.8,3.1,5.3,3.1,adobe,Modified,2024-06-13
CVE-2024-47819,4.5,8.7,3.1,4.2,3.1,github,Analyzed,2024-10-22
CVE-2025-25274,4.5,8.8,3.1,4.3,3.1,mattermost,Analyzed,2025-03-21
CVE-2026-25983,4.5,9.8,3.1,5.3,3.1,github,Analyzed,2026-02-24
CVE-2026-25986,4.5,9.8,3.1,5.3,3.1,github,Analyzed,2026-02-24
CVE-2024-28103,4.4,9.8,3.1,5.4,3.1,github,Modified,2024-06-04
CVE-2024-45054,4.4,6.7,3.1,2.3,3.1,github,Analyzed,2024-08-28
CVE-2024-45395,4.4,7.5,3.1,3.1,3.1,github,Analyzed,2024-09-04
CVE-2024-47197,4.4,7.5,3.1,3.1,3.1,apache,Modified,2024-09-26
CVE-2024-5657,4.4,8.1,3.1,3.7,3.1,1e3a9e0f-5156-4bf8-b8a3-cc311bfc0f4a,Modified,2024-06-06
CVE-2025-59717,4.4,9.8,3.1,5.4,3.1,mitre,Analyzed,2025-09-19
CVE-2025-67856,4.4,9.8,3.1,5.4,3.1,puiterwijk,Modified,2026-02-03
CVE-2026-25960,4.4,9.8,3.1,5.4,3.1,github,Analyzed,2026-03-09
CVE-2024-49768,4.3,4.8,3.1,9.1,3.1,github,Analyzed,2024-10-29
CVE-2026-34562,4.3,9.0,3.1,4.7,3.1,github,Analyzed,2026-04-01
CVE-2024-40886,4.2,8.8,3.1,4.6,3.1,mattermost,Analyzed,2024-08-22
CVE-2026-22687,4.2,9.8,3.1,5.6,3.1,github,Modified,2026-01-10
CVE-2024-5138,4.1,8.1,3.1,4.0,3.1,ubuntu,Analyzed,2024-05-31
CVE-2024-21539,4.0,7.5,3.1,3.5,3.1,snyk,Deferred,2024-11-19
CVE-2024-45835,4.0,6.5,3.1,2.5,3.1,mattermost,Analyzed,2024-09-16
CVE-2024-38986,3.9,9.8,3.1,5.9,3.1,mitre,Modified,2024-07-30
CVE-2024-39677,3.9,9.8,3.1,5.9,3.1,github,Modified,2024-07-08
CVE-2024-47875,3.9,6.1,3.1,10.0,3.1,github,Modified,2024-10-11
CVE-2026-23492,3.9,4.9,3.1,8.8,3.1,github,Analyzed,2026-01-14
CVE-2026-34768,3.9,7.8,3.1,3.9,3.1,github,Analyzed,2026-04-04
CVE-2023-30464,3.8,7.5,3.1,3.7,3.1,mitre,Analyzed,2024-09-18
CVE-2024-31450,3.8,6.5,3.1,2.7,3.1,github,Analyzed,2024-04-19
CVE-2024-41172,3.8,7.5,3.1,3.7,3.1,apache,Modified,2024-07-19
CVE-2024-41264,3.8,7.5,3.1,3.7,3.1,mitre,Analyzed,2024-08-01
CVE-2024-41270,3.8,9.1,3.1,5.3,3.1,mitre,Analyzed,2024-08-06
CVE-2024-42461,3.8,9.1,3.1,5.3,3.1,mitre,Modified,2024-08-02
CVE-2024-42515,3.8,9.9,3.1,6.1,3.1,mitre,Deferred,2024-10-31
CVE-2024-48949,3.8,9.1,3.1,5.3,3.1,mitre,Modified,2024-10-10
CVE-2025-53019,3.8,7.5,3.1,3.7,3.1,github,Modified,2025-07-14
CVE-2025-55212,3.8,7.5,3.1,3.7,3.1,github,Modified,2025-08-26
CVE-2026-25987,3.8,9.1,3.1,5.3,3.1,github,Analyzed,2026-02-24
CVE-2026-35537,3.8,7.5,3.1,3.7,3.1,mitre,Analyzed,2026-04-03
CVE-2024-25737,3.7,5.4,3.1,9.1,3.1,mitre,Deferred,2024-05-22
CVE-2024-41178,3.7,7.5,3.1,3.8,3.1,apache,Analyzed,2024-07-23
CVE-2024-41947,3.7,5.4,3.1,9.1,3.1,github,Analyzed,2024-07-31
CVE-2024-43400,3.7,5.4,3.1,9.1,3.1,github,Analyzed,2024-08-19
CVE-2024-45595,3.7,9.8,3.1,6.1,3.1,github,Analyzed,2024-09-10
CVE-2024-45856,3.7,5.4,3.1,9.1,3.1,6f8de1f0-f67e-45a6-b68f-98777fdb759c,Analyzed,2024-09-12
CVE-2025-46326,3.7,7.0,3.1,3.3,3.1,github,Analyzed,2025-04-28
CVE-2025-46327,3.7,7.0,3.1,3.3,3.1,github,Analyzed,2025-04-28
CVE-2025-46328,3.7,7.0,3.1,3.3,3.1,github,Analyzed,2025-04-28
CVE-2025-47933,3.7,5.4,3.1,9.1,3.1,github,Analyzed,2025-05-29
CVE-2025-48207,3.7,8.6,3.1,4.9,3.1,mitre,Deferred,2025-05-21
CVE-2026-23493,3.7,4.9,3.1,8.6,3.1,github,Analyzed,2026-01-15
CVE-2026-24838,3.7,5.4,3.1,9.1,3.1,github,Analyzed,2026-01-28
CVE-2026-27822,3.7,5.4,3.1,9.1,3.1,github,Analyzed,2026-02-25
CVE-2026-34561,3.7,8.4,3.1,4.7,3.1,github,Analyzed,2026-04-01
CVE-2024-34716,3.6,6.1,3.1,9.7,3.1,github,Analyzed,2024-05-14
CVE-2024-35225,3.6,6.1,3.1,9.7,3.1,github,Analyzed,2024-06-11
CVE-2024-40637,3.6,7.8,3.1,4.2,3.1,github,Modified,2024-07-16
CVE-2024-46488,3.6,5.5,3.1,9.1,3.1,mitre,Analyzed,2024-09-25
CVE-2024-55228,3.6,9.0,3.1,5.4,3.1,mitre,Modified,2025-01-27
CVE-2024-8980,3.6,6.1,3.1,9.7,3.1,liferay,Analyzed,2024-10-22
CVE-2024-9148,3.6,6.1,3.1,9.7,3.1,tenable,Analyzed,2024-09-25
CVE-2025-67601,3.6,4.8,3.1,8.4,3.1,suse,Analyzed,2026-02-25
CVE-2026-25971,3.6,9.8,3.1,6.2,3.1,github,Analyzed,2026-02-24
CVE-2024-23321,3.5,8.8,3.1,5.3,3.1,apache,Modified,2024-07-22
CVE-2024-27181,3.5,8.8,3.1,5.3,3.1,apache,Analyzed,2024-08-02
CVE-2024-28397,3.5,5.3,3.1,8.8,3.1,mitre,Deferred,2024-06-20
CVE-2024-31580,3.5,4.0,3.1,7.5,3.1,mitre,Analyzed,2024-04-17
CVE-2024-36039,3.5,6.3,3.1,9.8,3.1,mitre,Deferred,2024-05-21
CVE-2025-20051,3.5,6.5,3.1,10.0,3.1,mattermost,Analyzed,2025-02-24
CVE-2025-27220,3.5,7.5,3.1,4.0,3.1,mitre,Modified,2025-03-04
CVE-2025-31363,3.5,6.5,3.1,3.0,3.1,mattermost,Analyzed,2025-04-16
CVE-2025-65026,3.5,9.6,3.1,6.1,3.1,github,Analyzed,2025-11-19
CVE-2025-66034,3.5,9.8,3.1,6.3,3.1,github,Analyzed,2025-11-29
CVE-2026-23885,3.5,9.9,3.1,6.4,3.1,github,Analyzed,2026-01-19
CVE-2026-27837,3.5,9.8,3.1,6.3,3.1,github,Analyzed,2026-02-26
CVE-2026-29795,3.5,7.5,3.1,4.0,3.1,github,Analyzed,2026-03-06
CVE-2026-30934,3.5,5.4,3.1,8.9,3.1,github,Analyzed,2026-03-10
CVE-2026-31938,3.5,6.1,3.1,9.6,3.1,github,Analyzed,2026-03-18
CVE-2024-22091,3.4,6.5,3.1,3.1,3.1,mattermost,Analyzed,2024-04-26
CVE-2024-38276,3.4,8.8,3.1,5.4,3.1,puiterwijk,Modified,2024-06-18
CVE-2024-41949,3.4,6.4,3.1,3.0,3.1,github,Analyzed,2024-08-01
CVE-2024-45537,3.4,6.5,3.1,3.1,3.1,apache,Modified,2024-09-17
CVE-2024-47082,3.4,8.0,3.1,4.6,3.1,github,Analyzed,2024-09-25
CVE-2024-5629,3.4,8.1,3.1,4.7,3.1,mongodb,Modified,2024-06-05
CVE-2024-6762,3.4,6.5,3.1,3.1,3.1,eclipse,Modified,2024-10-14
CVE-2025-14822,3.4,6.5,3.1,3.1,3.1,mattermost,Analyzed,2026-01-16
CVE-2025-59682,3.4,6.5,3.1,3.1,3.1,mitre,Modified,2025-10-01
CVE-2025-64745,3.4,6.1,3.1,2.7,3.1,github,Analyzed,2025-11-13
CVE-2025-66168,3.4,8.8,3.1,5.4,3.1,apache,Modified,2026-03-04
CVE-2025-9081,3.4,6.5,3.1,3.1,3.1,mattermost,Analyzed,2025-09-19
CVE-2026-32278,3.4,4.8,3.1,8.2,3.1,github,Analyzed,2026-03-23
CVE-2026-32938,3.4,6.5,3.1,9.9,3.1,github,Analyzed,2026-03-20
CVE-2024-36264,3.3,9.8,3.1,6.5,3.1,apache.org,Modified,2024-06-12
CVE-2024-40614,3.3,9.8,3.1,6.5,3.1,mitre,Modified,2024-07-07
CVE-2024-44076,3.3,9.8,3.1,6.5,3.1,mitre,Analyzed,2024-08-19
CVE-2025-45143,3.3,7.0,3.1,3.7,3.1,mitre,Analyzed,2025-06-30
CVE-2025-52478,3.3,5.4,3.1,8.7,3.1,github,Analyzed,2025-08-19
CVE-2025-55004,3.3,4.3,3.1,7.6,3.1,github,Analyzed,2025-08-13
CVE-2025-64495,3.3,5.4,3.1,8.7,3.1,github,Analyzed,2025-11-08
CVE-2025-65959,3.3,5.4,3.1,8.7,3.1,github,Analyzed,2025-12-04
CVE-2026-1525,3.3,9.8,3.1,6.5,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Analyzed,2026-03-12
CVE-2026-22770,3.3,9.8,3.1,6.5,3.1,github,Analyzed,2026-01-20
CVE-2026-23733,3.3,6.4,3.1,9.7,3.1,github,Deferred,2026-01-18
CVE-2026-24490,3.3,4.8,3.1,8.1,3.1,github,Analyzed,2026-01-27
CVE-2026-2476,3.3,4.3,3.1,7.6,3.1,mattermost,Analyzed,2026-03-16
CVE-2026-24888,3.3,9.8,3.1,6.5,3.1,github,Analyzed,2026-01-28
CVE-2026-25897,3.3,9.8,3.1,6.5,3.1,github,Analyzed,2026-02-24
CVE-2026-26022,3.3,5.4,3.1,8.7,3.1,github,Analyzed,2026-03-05
CVE-2026-27196,3.3,4.8,3.1,8.1,3.1,github,Analyzed,2026-02-21
CVE-2026-27795,3.3,7.4,3.1,4.1,3.1,github,Analyzed,2026-02-25
CVE-2026-28426,3.3,5.4,3.1,8.7,3.1,github,Analyzed,2026-02-27
CVE-2026-30587,3.3,8.7,3.1,5.4,3.1,mitre,Analyzed,2026-03-25
CVE-2026-33674,3.3,5.3,3.1,2.0,3.1,github,Analyzed,2026-03-26
CVE-2023-46442,3.2,4.3,3.1,7.5,3.1,mitre,Deferred,2024-05-24
CVE-2024-29736,3.2,9.1,3.1,5.9,3.1,apache,Modified,2024-07-19
CVE-2024-36121,3.2,9.1,3.1,5.9,3.1,github,Modified,2024-06-04
CVE-2024-39330,3.2,4.3,3.1,7.5,3.1,mitre,Modified,2024-07-10
CVE-2024-40635,3.2,7.8,3.1,4.6,3.1,github,Analyzed,2025-03-17
CVE-2024-46943,3.2,7.5,3.1,4.3,3.1,mitre,Modified,2024-09-15
CVE-2024-47401,3.2,7.5,3.1,4.3,3.1,mattermost,Analyzed,2024-10-29
CVE-2024-47554,3.2,4.3,3.1,7.5,3.1,apache,Analyzed,2024-10-03
CVE-2024-47805,3.2,7.5,3.1,4.3,3.1,googlegroups,Modified,2024-10-02
CVE-2024-49753,3.2,9.1,3.1,5.9,3.1,github,Analyzed,2024-10-25
CVE-2025-50538,3.2,6.1,3.1,9.3,3.1,mitre,Analyzed,2025-10-06
CVE-2025-53368,3.2,5.4,3.1,8.6,3.1,github,Analyzed,2025-07-03
CVE-2025-53370,3.2,5.4,3.1,8.6,3.1,github,Analyzed,2025-07-03
CVE-2025-53678,3.2,6.5,3.1,3.3,3.1,googlegroups,Modified,2025-07-09
CVE-2025-59839,3.2,5.4,3.1,8.6,3.1,github,Analyzed,2025-09-25
CVE-2026-20719,3.2,7.5,3.1,4.3,3.1,mattermost,Analyzed,2026-03-25
CVE-2026-27614,3.2,6.1,3.1,9.3,3.1,github,Analyzed,2026-02-25
CVE-2026-29183,3.2,6.1,3.1,9.3,3.1,github,Analyzed,2026-03-06
CVE-2026-32940,3.2,6.1,3.1,9.3,3.1,github,Analyzed,2026-03-20
CVE-2025-46722,3.1,7.3,3.1,4.2,3.1,github,Analyzed,2025-05-29
CVE-2025-62171,3.1,7.5,3.1,4.4,3.1,github,Modified,2025-10-17
CVE-2025-68158,3.1,8.8,3.1,5.7,3.1,github,Modified,2026-01-08
CVE-2026-27798,3.1,7.1,3.1,4.0,3.1,github,Analyzed,2026-02-26
CVE-2024-45233,3.0,9.8,3.1,6.8,3.1,mitre,Analyzed,2024-08-29
CVE-2024-50345,3.0,6.1,3.1,3.1,3.1,github,Modified,2024-11-06
CVE-2024-57177,3.0,7.3,3.1,4.3,3.1,mitre,Deferred,2025-02-10
CVE-2025-2946,3.0,6.1,3.1,9.1,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed,2025-04-03
CVE-2025-43973,3.0,9.8,3.1,6.8,3.1,mitre,Analyzed,2025-04-21
CVE-2025-53650,3.0,7.3,3.1,4.3,3.1,googlegroups,Modified,2025-07-09
CVE-2025-62690,3.0,6.1,3.1,3.1,3.1,mattermost,Analyzed,2025-12-17
CVE-2025-67499,3.0,3.6,3.1,6.6,3.1,github,Analyzed,2025-12-10
CVE-2025-9084,3.0,6.1,3.1,3.1,3.1,mattermost,Analyzed,2025-09-15
CVE-2026-22250,3.0,5.5,3.1,2.5,3.1,github,Analyzed,2026-01-12
CVE-2024-23454,2.9,6.2,3.1,3.3,3.1,apache,Analyzed,2024-09-25
CVE-2024-28717,2.9,4.9,3.1,7.8,3.1,mitre,Deferred,2024-04-22
CVE-2024-3056,2.9,7.7,3.1,4.8,3.1,redhat,Modified,2024-08-02
CVE-2024-45772,2.9,8.0,3.1,5.1,3.1,apache,Analyzed,2024-09-30
CVE-2025-1693,2.9,6.8,3.1,3.9,3.1,mongodb,Analyzed,2025-02-27
CVE-2025-68481,2.9,8.8,3.1,5.9,3.1,github,Analyzed,2025-12-19
CVE-2025-68939,2.9,5.3,3.1,8.2,3.1,mitre,Analyzed,2025-12-26
CVE-2026-23950,2.9,5.9,3.1,8.8,3.1,github,Analyzed,2026-01-20
CVE-2026-35545,2.9,8.2,3.1,5.3,3.1,mitre,Analyzed,2026-04-03
CVE-2024-22261,2.8,5.5,3.1,2.7,3.1,vmware,Analyzed,2024-06-11
CVE-2024-32231,2.8,6.3,3.1,9.1,3.1,mitre,Analyzed,2024-08-15
CVE-2024-40636,2.8,5.3,3.1,2.5,3.1,github,Deferred,2024-07-17
CVE-2024-40647,2.8,5.3,3.1,2.5,3.1,github,Deferred,2024-07-18
CVE-2024-45606,2.8,4.3,3.1,7.1,3.1,github,Analyzed,2024-09-17
CVE-2024-4596,2.8,6.5,3.1,3.7,3.1,vuldb,Analyzed,2024-05-07
CVE-2024-6376,2.8,9.8,3.1,7.0,3.1,mongodb,Modified,2024-07-01
CVE-2024-9341,2.8,8.2,3.1,5.4,3.1,redhat,Modified,2024-10-01
CVE-2025-11143,2.8,6.5,3.1,3.7,3.1,eclipse,Analyzed,2026-03-05
CVE-2025-53652,2.8,8.2,3.1,5.4,3.1,googlegroups,Modified,2025-07-09
CVE-2025-54798,2.8,5.3,3.1,2.5,3.1,github,Modified,2025-08-07
CVE-2026-22819,2.8,3.1,3.1,5.9,3.1,github,Analyzed,2026-01-14
CVE-2026-27808,2.8,8.6,3.1,5.8,3.1,github,Analyzed,2026-02-26
CVE-2026-34384,2.8,7.3,3.1,4.5,3.1,github,Analyzed,2026-03-31
CVE-2024-34707,2.7,4.8,3.1,7.5,3.1,github,Analyzed,2024-05-14
CVE-2024-35239,2.7,5.4,3.1,2.7,3.1,github,Analyzed,2024-05-28
CVE-2024-41800,2.7,7.5,3.1,4.8,3.1,github,Modified,2024-07-25
CVE-2024-42512,2.7,8.6,3.1,5.9,3.1,mitre,Analyzed,2025-02-10
CVE-2024-47182,2.7,7.5,3.1,4.8,3.1,github,Analyzed,2024-09-27
CVE-2024-50703,2.7,8.1,3.1,5.4,3.1,mitre,Analyzed,2024-12-30
CVE-2025-26528,2.7,6.1,3.1,3.4,3.1,puiterwijk,Analyzed,2025-02-24
CVE-2025-56556,2.7,3.8,3.1,6.5,3.1,mitre,Modified,2025-09-11
CVE-2025-59681,2.7,9.8,3.1,7.1,3.1,mitre,Modified,2025-10-01
CVE-2026-22704,2.7,5.4,3.1,8.1,3.1,github,Analyzed,2026-01-10
CVE-2026-24778,2.7,6.1,3.1,8.8,3.1,github,Analyzed,2026-01-27
CVE-2026-27900,2.7,7.7,3.1,5.0,3.1,github,Analyzed,2026-02-26
CVE-2026-27953,2.7,9.8,3.1,7.1,3.1,github,Analyzed,2026-03-19
CVE-2026-29070,2.7,8.1,3.1,5.4,3.1,github,Analyzed,2026-03-27
CVE-2024-23444,2.6,7.5,3.1,4.9,3.1,elastic,Modified,2024-07-31
CVE-2024-41259,2.6,9.1,3.1,6.5,3.1,mitre,Analyzed,2024-08-01
CVE-2024-42470,2.6,9.1,3.1,6.5,3.1,github,Analyzed,2024-08-12
CVE-2024-45258,2.6,9.8,3.1,7.2,3.1,mitre,Deferred,2024-08-25
CVE-2024-47047,2.6,7.5,3.1,4.9,3.1,mitre,Modified,2024-09-17
CVE-2024-48218,2.6,7.2,3.1,9.8,3.1,mitre,Analyzed,2024-10-25
CVE-2024-48222,2.6,7.2,3.1,9.8,3.1,mitre,Analyzed,2024-10-25
CVE-2024-48223,2.6,7.2,3.1,9.8,3.1,mitre,Analyzed,2024-10-25
CVE-2024-48224,2.6,4.9,3.1,7.5,3.1,mitre,Analyzed,2024-10-25
